Trace-_2_5	20529	76.541000	231.307000	0.011267	0	0
Trace-_2_5	20712	76.984000	232.335000	0.011217	0	0
Trace-_2_5	20805	78.083000	235.449000	0.011317	0	0
Trace-_2_5	21064	79.074000	237.824000	0.011291	0	0
Trace-_2_5	21409	80.542000	241.986000	0.011303	0	0
Trace-_2_5	21521	80.228000	241.817000	0.011236	0	0
Trace-_2_5	21652	81.859000	245.892000	0.011357	0	0
Trace-_2_5	21682	81.654000	247.203000	0.011401	0	0
Trace-_2_5	21786	81.543000	244.948000	0.011243	0	0
Trace-_2_5	21849	82.477000	247.058000	0.011308	0	0
Trace-_2_5	21923	82.798000	249.052000	0.011360	0	0
Trace-_2_5	22085	83.072000	249.497000	0.011297	0	0
Trace-_2_5	22176	83.266000	250.155000	0.011280	0	0
Trace-_2_5	22392	84.652000	252.790000	0.011289	0	0
Trace-_2_5	22566	84.126000	252.940000	0.011209	0	0
Trace-_2_5	22892	86.597000	261.603000	0.011428	0	0
Trace-_2_5	22949	86.951000	260.790000	0.011364	0	0
Trace-_2_5	22965	87.666000	261.610000	0.011392	0	0
Trace-_2_5	23055	87.938000	262.775000	0.011398	0	0
Trace-_2_5	23122	87.140000	261.486000	0.011309	0	0
Trace-_2_5	23426	88.608000	265.038000	0.011314	0	0
Trace-_2_5	23547	89.167000	266.547000	0.011320	0	0
Trace-_2_5	23570	88.913000	266.125000	0.011291	0	0
Trace-_2_5	23606	88.728000	266.498000	0.011289	0	0
Trace-_2_5	23675	89.725000	268.973000	0.011361	0	0
Trace-_2_5	23803	90.162000	271.718000	0.011415	0	0
Trace-_2_5	24070	91.417000	273.075000	0.011345	0	0
Trace-_2_5	24079	91.575000	273.925000	0.011376	0	0
Trace-_2_5	24292	92.893000	276.097000	0.011366	0	0
Trace-_2_5	24302	92.456000	276.188000	0.011365	0	0
Trace-_2_5	24318	92.341000	276.606000	0.011375	0	0
Trace-_2_5	24587	92.660000	278.065000	0.011309	0	0
Trace-_2_5	24623	94.123000	280.930000	0.011409	0	0
Trace-_2_5	24714	93.342000	279.802000	0.011322	0	0
Trace-_2_5	24768	93.878000	281.114000	0.011350	0	0
Trace-_2_5	24796	93.714000	280.461000	0.011311	0	0
Trace-_2_5	24898	95.102000	283.660000	0.011393	0	0
Trace-_2_5	24941	94.815000	282.960000	0.011345	0	0
Trace-_2_5	24956	94.320000	281.959000	0.011298	0	0
Trace-_2_5	25047	95.405000	284.619000	0.011363	0	0
Trace-_2_5	25104	95.047000	284.537000	0.011334	0	0
Trace-_2_5	25136	95.069000	284.651000	0.011324	0	0
Trace-_2_5	25156	95.994000	286.392000	0.011385	0	0
Trace-_2_5	25161	95.402000	285.640000	0.011352	0	0
Trace-_2_5	25230	95.503000	287.462000	0.011394	0	0
Trace-_2_5	25276	95.469000	285.895000	0.011311	0	0
Trace-_2_5	25514	96.679000	289.518000	0.011347	0	0
Trace-_2_5	25706	97.644000	292.183000	0.011366	0	0
Trace-_2_5	25746	97.434000	291.998000	0.011341	0	0
Trace-_2_5	25793	98.708000	295.786000	0.011468	0	0
Trace-_2_5	25807	97.455000	291.718000	0.011304	0	0
Trace-_2_5	25839	98.654000	294.565000	0.011400	0	0
Trace-_2_5	25923	97.310000	292.201000	0.011272	0	0
Trace-_2_5	25955	97.442000	293.224000	0.011297	0	0
Trace-_2_5	26131	98.698000	296.959000	0.011364	0	0
Trace-_2_5	26249	99.287000	297.851000	0.011347	0	0
Trace-_2_5	26476	100.299000	300.414000	0.011347	0	0
Trace-_2_5	27016	102.669000	307.229000	0.011372	0	0
Trace-_2_5	27219	103.288000	308.626000	0.011339	0	0
Trace-_2_5	27327	104.016000	310.800000	0.011373	0	0
Trace-_2_5	27396	103.656000	310.306000	0.011327	0	0
Trace-_2_5	27453	103.748000	309.520000	0.011275	0	0
Trace-_2_5	27479	104.666000	313.718000	0.011417	0	0
Trace-_2_5	27500	104.489000	312.181000	0.011352	0	0
Trace-_2_5	27551	104.702000	314.535000	0.011416	0	0
Trace-_2_5	27667	105.576000	315.544000	0.011405	0	0
Trace-_2_5	27682	106.628000	316.947000	0.011450	0	0
Trace-_2_5	27752	105.241000	314.893000	0.011347	0	0
Trace-_2_5	27788	105.814000	315.472000	0.011353	0	0
Trace-_2_5	27866	106.015000	316.385000	0.011354	0	0
Trace-_2_5	28079	107.250000	319.290000	0.011371	0	0
Trace-_2_5	28089	106.898000	318.533000	0.011340	0	0
Trace-_2_5	28333	108.226000	322.206000	0.011372	0	0
Trace-_2_5	28384	108.581000	323.133000	0.011384	0	0
Trace-_2_5	28549	109.108000	324.676000	0.011373	0	0
Trace-_2_5	28572	109.671000	325.919000	0.011407	0	0
Trace-_2_5	28619	108.717000	324.195000	0.011328	0	0
Trace-_2_5	28620	103.633000	309.593000	0.010817	0	0
Trace-_2_5	28864	109.779000	327.524000	0.011347	0	0
Trace-_2_5	28933	109.766000	326.709000	0.011292	0	0
Trace-_2_5	29048	111.101000	330.706000	0.011385	0	0
Trace-_2_5	29189	111.162000	331.930000	0.011372	0	0
Trace-_2_5	29346	111.578000	332.493000	0.011330	0	0
Trace-_2_5	29411	111.903000	334.117000	0.011360	0	0
Trace-_2_5	29497	111.959000	333.687000	0.011313	0	0
Trace-_2_5	29641	113.024000	335.493000	0.011319	0	0
Trace-_2_5	29698	113.703000	337.855000	0.011376	0	0
Trace-_2_5	29705	113.438000	337.933000	0.011376	0	0
Trace-_2_5	29748	113.809000	338.060000	0.011364	0	0
Trace-_2_5	29852	113.950000	339.297000	0.011366	0	0
Trace-_2_5	29853	108.556000	322.986000	0.010819	0	0
Trace-_2_5	29872	111.856000	333.060000	0.011150	0	0
Trace-_2_5	29879	109.363000	326.612000	0.010931	0	0
Trace-_2_5	30045	114.861000	341.248000	0.011358	0	0
Trace-_2_5	30070	115.195000	342.034000	0.011375	0	0
Trace-_2_5	30082	115.260000	342.253000	0.011377	0	0
Trace-_2_5	30096	115.082000	341.841000	0.011358	0	0
Trace-_2_5	30122	115.418000	342.955000	0.011386	0	0
Trace-_2_5	30208	116.073000	343.222000	0.011362	0	0
Trace-_2_5	30443	117.235000	348.119000	0.011435	0	0
Trace-_2_5	30539	117.032000	346.343000	0.011341	0	0
Trace-_2_5	30617	118.135000	349.256000	0.011407	0	0
Trace-_2_5	30727	118.102000	352.033000	0.011457	0	0
Trace-_2_5	30755	118.064000	352.931000	0.011476	0	0
Trace-_2_5	30824	119.125000	354.182000	0.011490	0	0
Trace-_2_5	30871	117.686000	352.509000	0.011419	0	0
Trace-_2_5	30933	118.369000	353.520000	0.011429	0	0
Trace-_2_5	30951	118.917000	357.603000	0.011554	0	0
Trace-_2_5	30978	118.826000	355.412000	0.011473	0	0
Trace-_2_5	30988	119.060000	355.122000	0.011460	0	0
Trace-_2_5	31042	119.233000	356.329000	0.011479	0	0
Trace-_2_5	31071	119.953000	357.078000	0.011492	0	0
Trace-_2_5	31093	119.497000	357.051000	0.011483	0	0
Trace-_2_5	31286	120.069000	357.898000	0.011440	0	0
Trace-_2_5	31302	119.907000	357.819000	0.011431	0	0
Trace-_2_5	31415	120.626000	359.075000	0.011430	0	0
Trace-_2_5	31426	120.625000	359.322000	0.011434	0	0
Trace-_2_5	31595	121.428000	361.226000	0.011433	0	0
Trace-_2_5	31765	122.116000	363.263000	0.011436	0	0
Trace-_2_5	32197	123.474000	367.762000	0.011422	0	0
Trace-_2_5	32356	124.556000	370.224000	0.011442	0	0
Trace-_2_5	32403	125.214000	371.574000	0.011467	0	0
Trace-_2_5	32413	126.018000	372.554000	0.011494	0	0
Trace-_2_5	32455	125.088000	372.294000	0.011471	0	0
Trace-_2_5	32500	124.050000	370.941000	0.011414	0	0
Trace-_2_5	32628	126.098000	374.968000	0.011492	0	0
Trace-_2_5	32650	125.989000	374.668000	0.011475	0	0
Trace-_2_5	33085	127.828000	379.930000	0.011483	0	0
Trace-_2_5	33107	127.541000	379.174000	0.011453	0	0
Trace-_2_5	33118	127.264000	378.509000	0.011429	0	0
Trace-_2_5	34042	131.941000	391.933000	0.011513	0	0
Trace-_2_5	34247	133.570000	394.955000	0.011533	0	0
Trace-_2_5	34253	132.592000	393.844000	0.011498	0	0
Trace-_2_5	34265	131.987000	391.969000	0.011439	0	0
Trace-_2_5	34296	132.571000	392.458000	0.011443	0	0
Trace-_2_5	34353	132.624000	393.410000	0.011452	0	0
Trace-_2_5	34567	133.412000	395.820000	0.011451	0	0
Trace-_2_5	34694	133.950000	396.825000	0.011438	0	0
Trace-_2_5	34767	134.477000	398.413000	0.011460	0	0
Trace-_2_5	34868	135.080000	399.582000	0.011460	0	0
Trace-_2_5	35000	135.102000	401.692000	0.011477	0	0
Trace-_2_5	35242	136.700000	404.220000	0.011470	0	0
Trace-_2_5	35255	136.799000	404.906000	0.011485	0	0
Trace-_2_5	35327	136.752000	405.278000	0.011472	0	0
Trace-_2_5	35340	137.206000	405.777000	0.011482	0	0
Trace-_2_5	35344	136.700000	404.114000	0.011434	0	0
Trace-_2_5	35360	136.075000	403.606000	0.011414	0	0
Trace-_2_5	35449	136.876000	406.469000	0.011466	0	0
Trace-_2_5	35603	137.451000	407.958000	0.011459	0	0
Trace-_2_5	35615	138.659000	410.275000	0.011520	0	0
Trace-_2_5	36391	141.468000	417.995000	0.011486	0	0
Trace-_2_5	36431	137.973000	406.480000	0.011158	0	0
Trace-_2_5	36820	144.052000	425.743000	0.011563	0	0
Trace-_2_5	36981	143.048000	422.250000	0.011418	0	0
Trace-_2_5	37033	144.116000	425.052000	0.011478	0	0
Trace-_2_5	37072	144.402000	425.195000	0.011469	0	0
Trace-_2_5	37376	145.530000	430.487000	0.011518	0	0
Trace-_2_5	37384	135.381000	399.498000	0.010686	0	0
Trace-_2_5	37706	146.251000	432.268000	0.011464	0	0
Trace-_2_5	37767	146.224000	432.331000	0.011447	0	0
Trace-_2_5	37788	146.341000	432.413000	0.011443	0	0
Trace-_2_5	37800	146.189000	431.825000	0.011424	0	0
Trace-_2_5	38019	147.270000	434.800000	0.011436	0	0
Trace-_2_5	38157	148.262000	436.414000	0.011437	0	0
Trace-_2_5	38223	149.480000	440.638000	0.011528	0	0
Trace-_2_5	38356	149.369000	440.446000	0.011483	0	0
Trace-_2_5	38498	149.247000	442.258000	0.011488	0	0
Trace-_2_5	38587	149.837000	441.700000	0.011447	0	0
Trace-_2_5	38737	151.108000	444.628000	0.011478	0	0
Trace-_2_5	38963	152.210000	446.653000	0.011464	0	0
Trace-_2_5	39013	151.335000	445.837000	0.011428	0	0
Trace-_2_5	39097	152.118000	448.912000	0.011482	0	0
Trace-_2_5	39790	154.991000	456.854000	0.011482	0	0
Trace-_2_5	39810	140.407000	413.157000	0.010378	0	0
Trace-_2_5	39937	156.375000	458.840000	0.011489	0	0
Trace-_2_5	39951	155.405000	457.719000	0.011457	0	0
Trace-_2_5	39997	148.232000	437.425000	0.010936	0	0
Trace-_2_5	40052	157.185000	461.680000	0.011527	0	0
Trace-_2_5	40175	157.765000	462.582000	0.011514	0	0
Trace-_2_5	40273	157.937000	464.550000	0.011535	0	0
Trace-_2_5	40286	157.216000	463.215000	0.011498	0	0
Trace-_2_5	40375	158.191000	464.037000	0.011493	0	0
Trace-_2_5	40393	158.631000	465.075000	0.011514	0	0
Trace-_2_5	40468	158.168000	466.873000	0.011537	0	0
Trace-_2_5	40523	157.609000	462.705000	0.011418	0	0
Trace-_2_5	40563	156.011000	459.579000	0.011330	0	0
Trace-_2_5	40971	161.032000	472.343000	0.011529	0	0
Trace-_2_5	40996	160.508000	470.199000	0.011469	0	0
Trace-_2_5	40998	137.831000	403.511000	0.009842	0	0
Trace-_2_5	41446	162.002000	477.093000	0.011511	0	0
Trace-_2_5	41525	163.061000	478.734000	0.011529	0	0
Trace-_2_5	41748	162.943000	479.463000	0.011485	0	0
Trace-_2_5	41919	165.715000	483.130000	0.011525	0	0
Trace-_2_5	42063	164.998000	481.125000	0.011438	0	0
Trace-_2_5	42419	168.855000	491.547000	0.011588	0	0
